status	url	deploymentPath
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/recovery-readiness-workflow.js?v=2.11.0	/assets/js/admin/recovery-readiness-workflow.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/history-workflow.js?v=2.11.0	/assets/js/admin/history-workflow.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/trash-workflow.js?v=2.11.0	/assets/js/admin/trash-workflow.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/abuse-workflow.js?v=2.11.0	/assets/js/admin/abuse-workflow.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/version.js?v=2.11.0	/assets/js/admin/version.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin-batch.js?v=2.11.0	/assets/js/admin-batch.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/upload-similar-volume.js?v=2.11.0	/assets/js/admin/upload-similar-volume.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/upload-safety.js?v=2.11.0	/assets/js/admin/upload-safety.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin-batch-editor.js?v=2.11.0	/assets/js/admin-batch-editor.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin-upload-workflow.js?v=2.11.0	/assets/js/admin-upload-workflow.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin-upload-completion.js?v=2.11.0	/assets/js/admin-upload-completion.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin-upload-presentation.js?v=2.11.0	/assets/js/admin-upload-presentation.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/upload-events.js?v=2.11.0	/assets/js/admin/upload-events.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/editor-interactions.js?v=2.11.0	/assets/js/admin/editor-interactions.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/upload-preflight-report.js?v=2.11.0	/assets/js/admin/upload-preflight-report.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/shell.js?v=2.11.0	/assets/js/admin/shell.js
OK	https://shadowgarden-bon.pages.dev/assets/js/admin/motion.js?v=2.11.0	/assets/js/admin/motion.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/storage.js	/assets/js/domain/storage.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/book-identity.js	/assets/js/domain/book-identity.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/progress.js	/assets/js/domain/progress.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/bookmarks.js	/assets/js/domain/bookmarks.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/preferences.js	/assets/js/domain/preferences.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/reading-state.js	/assets/js/domain/reading-state.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/catalog.js	/assets/js/domain/catalog.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/urls.js	/assets/js/domain/urls.js
OK	https://shadowgarden-bon.pages.dev/assets/js/domain/format.js	/assets/js/domain/format.js
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/data/catalog.json	/media/shadow-garden/data/catalog.json
OK	https://shadowgarden-bon.pages.dev/media/shadow-garden/data/adult-catalog.json	/media/shadow-garden/data/adult-catalog.json
FAILED	https://shadowgarden-bon.pages.dev/assets/js/domain/raw	/assets/js/domain/raw
FAILED	https://shadowgarden-bon.pages.dev/assets/js/public/bookId,%20seriesId	/assets/js/public/bookId,%20seriesId
FAILED	https://shadowgarden-bon.pages.dev/assets/js/public/bookId,%20seriesId,%20%7B%20restart:%20true%20%7D	/assets/js/public/bookId,%20seriesId,%20%7B%20restart:%20true%20%7D
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/session	/assets/js/reader/session
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/location.href	/assets/js/reader/location.href
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/ret	/assets/js/reader/ret
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/session.seriesId	/assets/js/reader/session.seriesId
FAILED	https://shadowgarden-bon.pages.dev/assets/js/reader/session.adult	/assets/js/reader/session.adult
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/storage.js	/assets/js/reader/storage.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/theme.js	/assets/js/reader/theme.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/toc.js	/assets/js/reader/toc.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/page-map.js	/assets/js/reader/page-map.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/settings.js	/assets/js/reader/settings.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/progress-controller.js	/assets/js/reader/progress-controller.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/bookmarks-controller.js	/assets/js/reader/bookmarks-controller.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/book-search.js	/assets/js/reader/book-search.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/page-navigation-input.js	/assets/js/reader/page-navigation-input.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/image-focus.js	/assets/js/reader/image-focus.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/completion.js	/assets/js/reader/completion.js
OK	https://shadowgarden-bon.pages.dev/assets/js/reader/paginated.js	/assets/js/reader/paginated.js
